"GeneID","Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
84771,"DDX11L2",60.7581815689534,-2.49958182670919,0.446223360450234,-5.60163821138172,2.12335381676077e-08,0.000402906637579429
253039,"CUTALP",332.525314449824,-1.91788818538905,0.348083223010734,-5.50985528345877,3.59128832854469e-08,0.000402906637579429
55363,"HEMGN",283.787716068522,2.35556333002465,0.488706875399553,4.81999220514098,1.43563830641024e-06,0.0107376174397443
54809,"SAMD9",305.423132127789,1.4620810033256,0.308620463628693,4.73747264239954,2.16400059085892e-06,0.0121389613144231
57535,"ELAPOR1",161.42754190131,-1.93791518815542,0.430869843479382,-4.49768118489396,6.8698609555164e-06,0.0308291880239754
759,"CA1",162.54708210692,1.98360328357376,0.465553001714565,4.26074641612972,2.03745303839672e-05,0.0665197071557051
163227,"ZNF100",62.7811999770897,1.96601634824084,0.461870469291086,4.25664007326217,2.07522038546188e-05,0.0665197071557051
8348,"H2BC17",293.820849443069,-1.87679178357437,0.448250899767938,-4.18692251269544,2.8276230616775e-05,0.0793077578223998
514,"ATP5F1E",136.013973662297,1.51611458477298,0.372829907358224,4.0665047380876,4.77235154113794e-05,0.109640278181138
8359,"H4C1",502.313056251517,-1.46732816376347,0.361322174480859,-4.0609967153876,4.8863659052116e-05,0.109640278181138
126961,"H3C14",375.760487348837,-2.16701063663996,0.545920105812131,-3.96946478718939,7.2034250675658e-05,0.134692043055035
107984006,"LOC107984006",40.2381315406169,-2.02799095618853,0.50945274325561,-3.98072438128185,6.87055760696422e-05,0.134692043055035
333932,"H3C15",319.770333364097,-2.13444537614551,0.543031234698858,-3.93061253157782,8.47297248992259e-05,0.135797540520631
105375470,"LOC105375470",5.32774743975703,5.85263836425757,1.48260554204032,3.94753573914429,7.89597338492473e-05,0.135797540520631
3046,"HBE1",15.563312612301,5.52986633135386,1.42233465909864,3.88787989941708,0.000101123638314071,0.141813262280695
100500862,"MIR3648-1",3228.05049198073,-2.04279212470919,0.524829709101873,-3.89229513741699,9.93003407773013e-05,0.141813262280695
647859,"OCLNP1",5.03530888356638,5.76267227331919,1.49403562244419,3.85711838911287,0.000114731601007306,0.151432215494231
4904,"YBX1",893.338491453951,1.40341796701179,0.365216927406575,3.84269693351164,0.000121689699752485,0.151692971280347
1521,"CTSW",304.459830730659,-1.18654115449441,0.313584897157425,-3.78379560128736,0.000154454684057744,0.181951594754979
64478,"CSMD1",7.07635949977964,6.26965127329002,1.66231673597653,3.77163457336361,0.00016218165144396,0.181951594754979
107986991,"LOC107986991",22.6260929747581,-2.65111559286027,0.705236657122,-3.75918575145996,0.000170467243968236,0.182140191436156
6451,"SH3BGRL",264.628673835173,1.19680496534125,0.321890764317574,3.71804692153421,0.000200768985273205,0.184480044168409
8350,"H3C1",211.853015877963,-1.53783868811905,0.411517357538012,-3.73699592483653,0.000186231940798508,0.184480044168409
10124,"ARL4A",150.025611743745,1.5248674281687,0.410782616462636,3.71210311015533,0.00020554421535833,0.184480044168409
83858,"ATAD3B",317.719208527952,-1.35275296270024,0.363495587487412,-3.72151137253376,0.00019803394524025,0.184480044168409
147646,"C19orf84",114.971131428897,-1.21123367181309,0.327514423777165,-3.69826054634221,0.000217082003066948,0.187341768646776
26996,"GPR160",74.1445830052024,1.33935325302646,0.363387574274189,3.68574312344502,0.000228036270685078,0.188347752948985
100049076,"GUSBP17",230.650937992766,-1.24132852380324,0.337497572720887,-3.67803689311221,0.000235035969452339,0.188347752948985
9588,"PRDX6",477.229215225757,1.54630805793414,0.422982820909724,3.65572307312254,0.000256458087121612,0.198427812373612
10644,"IGF2BP2",161.665790356867,1.72910434562883,0.476549700385001,3.62838198037245,0.000285203074083768,0.210099058033662
51201,"ZDHHC2",409.697350029013,1.18765515234775,0.327734563985286,3.62383246339886,0.000290269667485672,0.210099058033662
55655,"NLRP2",32.8100372053719,-1.86249909913008,0.515986138477909,-3.60959134410898,0.000306679767772269,0.215040019664818
102723828,"LINC02506",4.49393758233616,5.62257788082428,1.57966613401496,3.5593457122067,0.000371779869979934,0.252787779473023
84333,"PCGF5",475.913395781804,1.2269569260836,0.345766408050983,3.54851396062362,0.000387411460863423,0.255668775260397
2633,"GBP1",305.306481540272,1.21234128210874,0.345697234142436,3.50694527573,0.000453282357419562,0.274885122588652
28778,"IGLV6-57",22.5185626903467,-3.06879906733228,0.874750483030926,-3.50819934011261,0.000451150864357954,0.274885122588652
54762,"GRAMD1C",50.1306254932055,1.45213860973138,0.413378712315888,3.51285290332443,0.000443322837139353,0.274885122588652
8887,"TAX1BP1",271.435769761908,1.02928711942946,0.294604247537175,3.49379592464828,0.000476204886580107,0.281186453818012
6767,"ST13",276.037248229755,1.19589775167993,0.343867655272324,3.47778493657057,0.000505575387625262,0.289045835938228
64770,"CCDC14",108.021785080047,1.21038424886887,0.348544178294899,3.47268531292115,0.000515279144198642,0.289045835938228
28781,"IGLV5-45",13.7842231919861,-2.7975704506489,0.807379677643868,-3.46499983602869,0.000530231802636556,0.290179053355099
669,"BPGM",240.077984404909,1.35489912329606,0.401425144308989,3.37522236089216,0.000737560707519532,0.301329865094297
1105,"CHD1",546.54302296756,0.852858059210458,0.254623097226681,3.34949212581132,0.000809598568296479,0.301329865094297
2332,"FMR1",244.135376565302,1.01355042561827,0.296740013738271,3.41561764067394,0.00063637534781501,0.301329865094297
3135,"HLA-G",10.3954277071067,3.28672607054614,0.98226324974326,3.34607455934569,0.000819643527908641,0.301329865094297
6135,"RPL11",185.002232506391,1.34278912864191,0.3943584556015,3.40499641777378,0.000661649217294993,0.301329865094297
6772,"STAT1",1239.56096978206,0.930067163475606,0.278592908941523,3.33844521387595,0.000842486421719912,0.301329865094297
8356,"H3C12",77.029070369445,-2.04473958438123,0.609635511815447,-3.35403621467548,0.000796419386569549,0.301329865094297
8358,"H3C2",178.388264532901,-1.78674338303757,0.526558926141825,-3.39324488548566,0.000690698613300199,0.301329865094297
8968,"H3C7",372.748190294036,-1.73190314588224,0.503512092035501,-3.43964558801525,0.00058247640533388,0.301329865094297
10100,"TSPAN2",152.397383922985,1.21582605676778,0.364168113338992,3.33863952453193,0.000841897384387348,0.301329865094297
28475,"IGHJ6",91.640870475509,-1.72685018888184,0.510940408458481,-3.37974871490746,0.000725521299225617,0.301329865094297
28803,"IGLV3-10",13.8455559483552,-3.39022776380337,0.990034322952699,-3.42435376754644,0.000616263405696982,0.301329865094297
28816,"IGLV2-11",47.3146289015886,-2.17662724079808,0.647802949126802,-3.36001440520152,0.000779384086128025,0.301329865094297
28912,"IGKV3-20",115.885029158188,-1.78686148675885,0.534424051442826,-3.34352745153352,0.00082720509398347,0.301329865094297
55451,"LINC00216",35.0074042754627,1.6329482823156,0.484811562532684,3.36821232931199,0.000756573051175092,0.301329865094297
79596,"OBI1",32.3767233506921,1.52476825402041,0.456890790458603,3.33727071296387,0.000846054973747247,0.301329865094297
116068,"LYSMD3",77.2976932381564,1.42590771942123,0.41469332599801,3.43846314861617,0.000585026158800918,0.301329865094297
117178,"SSX2IP",38.972871369369,1.60518685362869,0.475237535763095,3.37765166434343,0.000731076253620573,0.301329865094297
219285,"SAMD9L",420.496183304032,0.990432288262607,0.293289628411924,3.37697685944608,0.000732872154252897,0.301329865094297
677763,"SCARNA21",236.926991852919,1.67864043328916,0.495579165984229,3.38722962648229,0.000706022683825918,0.301329865094297
103504731,"MIR3648-2",691.294630194954,-1.69613686925404,0.499898127833634,-3.39296503590531,0.000691404627654594,0.301329865094297
107983993,"UPK3BL2",545.616106216655,-0.870726453173365,0.256835899060101,-3.39020540492904,0.000698402730371736,0.301329865094297
665,"BNIP3L",3501.89668176492,1.48061395585341,0.447463739396256,3.30890265622672,0.000936623959324769,0.32332259075891
55196,"RESF1",2347.92473107859,1.01856070838867,0.307712566613452,3.31010436004776,0.000932611925942638,0.32332259075891
10289,"EIF1B",149.594164881182,1.28607600205516,0.389681179601127,3.30032875432057,0.000965716294978384,0.328248475873338
10512,"SEMA3C",35.330947081504,1.6708251652985,0.50880262344496,3.2838375596136,0.00102403927761537,0.328248475873338
10863,"ADAM28",143.642211072157,1.13527395416951,0.345420458655488,3.28664364174735,0.00101389049773878,0.328248475873338
27332,"ZNF638",579.269182102808,0.963098641763399,0.292899825947753,3.28815026996702,0.00100847995359919,0.328248475873338
102724850,"CCL3-AS1",11.2005400827003,-2.47694206417141,0.751685829175556,-3.2951825989431,0.000983577454193179,0.328248475873338
83715,"ESPN",372.440348501565,1.39298820564598,0.425441735004295,3.27421616412859,0.00105955524125007,0.333561614866075
219333,"USP12",287.795834200732,1.25682186287688,0.384190366838821,3.2713518384602,0.00107034656700051,0.333561614866075
439996,"IFIT1B",86.794710538658,1.44513237402954,0.443518287126384,3.25833774159067,0.00112066942878038,0.344460008807866
3982,"LIM2",28.1529707739319,-1.56108786497012,0.480936999638926,-3.24593006182127,0.00117067595461364,0.354967933373254
