"GeneID","Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
3163,"HMOX2",673.287987838952,-1.12764243414558,0.0815855083956862,-13.8216020996838,1.88820153514383e-43,3.95257227351659e-39
1636,"ACE",224.553624997984,3.25729662726045,0.238437243709475,13.6610228191923,1.73529107053018e-42,1.81624239897041e-38
158062,"LCN6",29.0331143061559,-3.07731194112352,0.245683532999722,-12.5255115943281,5.41411108763849e-36,3.77778624658455e-32
4969,"OGN",266.802691993317,3.15192386261224,0.256058126989995,12.3094076320233,8.06126699022468e-35,4.21866254765933e-31
84869,"CBR4",1142.23117794726,-1.21709301162044,0.101981800488558,-11.9344138443309,7.8308562045548e-33,3.27846625859891e-29
80760,"ITIH5",319.176156414821,1.97113691656458,0.168949284819883,11.6670332086106,1.87860822162188e-31,6.55415098386845e-28
23022,"PALLD",8748.84848707678,-1.32622722367728,0.115554243173282,-11.4770967059038,1.71958141064733e-30,5.14228538129722e-27
8547,"FCN3",72.1429748977157,-2.43533842633891,0.223907782859638,-10.8765242334857,1.4914192259347e-27,3.90248483206139e-24
4311,"MME",123.216350515215,2.19795939687926,0.208832753239114,10.5249744725752,6.62794091656108e-26,1.54158541340415e-22
11119,"BTN3A1",102.696305024926,1.43492298431286,0.141207446287244,10.1618081910067,2.93580449432698e-24,6.14551954797466e-21
100861402,"CERS6-AS1",222.11447971829,-0.650394104346123,0.0640718210966755,-10.1510163627902,3.27930224736784e-24,6.240512176741e-21
58494,"JAM2",417.879766542129,1.5365992943228,0.152676445320058,10.0644162306871,7.93567130256533e-24,1.38431172813833e-20
4140,"MARK3",815.403145956492,-1.14982050888688,0.114642252018146,-10.0296399333195,1.12927658476865e-23,1.81839590376631e-20
57758,"SCUBE2",45.878838925535,2.7064836447043,0.275785333260718,9.81373306805146,9.82645397465314e-23,1.46926543608153e-19
4060,"LUM",1341.44569837875,2.57080923666048,0.264866570406193,9.70605400567518,2.84124344501441e-22,3.96504993563244e-19
639,"PRDM1",32.4372450089063,2.00369120376619,0.207016168224931,9.67891165674124,3.70640431999454e-22,4.84913510190286e-19
414332,"LCN10",58.4781002369283,-3.09054860256507,0.320672695648024,-9.63770425267922,5.54133598193872e-22,6.82334035940725e-19
4046,"LSP1",141.275859430861,2.20499082323955,0.229889836112334,9.59151070150877,8.68045787226582e-22,1.00948902577856e-18
9057,"SLC7A6",274.32557508859,-0.953395557502278,0.0999847670626487,-9.53540809776451,1.49297196174602e-21,1.64486221448576e-18
2550,"GABBR1",147.877291820463,-1.00443550141688,0.105645833492544,-9.50757325879557,1.95162053690352e-21,1.89425728440791e-18
4907,"NT5E",59.1604176664627,1.85973855309195,0.195520455666679,9.51173393469584,1.87510591336922e-21,1.89425728440791e-18
7093,"TLL2",98.0468048964118,1.99601752171895,0.209985443466842,9.50550423288807,1.99081164940401e-21,1.89425728440791e-18
79139,"DERL1",415.49878995538,-0.741753543071191,0.0783132633426272,-9.47162091593548,2.75534348502872e-21,2.50772196400461e-18
51673,"TPPP3",51.5314829370072,1.86340396677222,0.198666109095715,9.37957649270943,6.62382465625422e-21,5.77735506372373e-18
1842,"ECM2",124.152719820999,1.94072750733885,0.207839591745832,9.33762182189124,9.85221136206385e-21,8.2494536176833e-18
64094,"SMOC2",668.086044966345,1.96981567618834,0.212476542781485,9.27074419793315,1.84851611491613e-20,1.48826876282844e-17
5533,"PPP3CC",251.358837251925,-0.57547998029047,0.0621931932808082,-9.25310230803109,2.18069536808247e-20,1.69068504222483e-17
3671,"ISLR",204.908542855654,1.98252852325322,0.215139751488208,9.21507303759197,3.11066461351379e-20,2.24536352947187e-17
4952,"OCRL",220.568070890521,-0.683921536917112,0.0741880928450877,-9.21875075485779,3.00581599104562e-20,2.24536352947187e-17
1363,"CPE",632.637103682836,1.52020259428418,0.165635325168439,9.17800953835328,4.39133137500686e-20,2.99576181443003e-17
3040,"HBA2",204.795127693084,4.66580215617386,0.508428562746234,9.17690802218491,4.43646950973731e-20,2.99576181443003e-17
4927,"NUP88",273.652756962699,-0.408447002450266,0.0446555155330329,-9.14661934981192,5.87430703084762e-20,3.84271465864791e-17
55627,"SMPD4",312.982229113961,-0.530080645014366,0.0581512883851866,-9.11554429375975,7.82765574018333e-20,4.96534295785629e-17
7373,"COL14A1",384.644529674654,2.5702114495057,0.283376905327515,9.06993972051164,1.19082878024492e-19,7.33165260496083e-17
64328,"XPO4",484.798827280082,1.05830727477633,0.117236359591608,9.02712501874788,1.76241022628952e-19,1.05407237905482e-16
